,RA,CODTURMA,DISCIPLINA,CURSO_TURMA,CURSO_ALUNO,STATUSRES,P1/AP1,P2/AP2,TRABALHO/AP3,ESPECIAL (SUBSTITUTIVA)/MP,MF,MEDIA FINAL/AS,TFALTAS,Total Geral,PERÍODO,TIPO,ENTRADA_x,SEM,SEM_R,SEM_D,SEMESTRE,ENTRADA_y
4004,1821568807,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,6,0,0,2.4,2.4,0,7,,2019.2,CE,2018.2,1,1,0,3,2018.2
4005,1821568809,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,6.7,8.9,7,7.6,7.6,0,0,,2019.2,CE,2018.2,1,1,0,3,2018.2
4006,1821568834,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.8,9.1,5.5,7.5,7.5,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4007,1821568840,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,7.7,6.1,5.5,6.6,6.6,5.4,0,,2019.2,CE,2018.2,1,1,0,3,2018.2
4008,1821568845,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,REN - Reprovado por Nota,1.1,4.5,4,3,3,0,0,,2019.2,CE,2018.2,1,1,0,3,2018.2
4009,1821569014,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,8.2,6.9,5,7,7,0,0,,2019.2,CE,2018.2,1,1,0,3,2018.2
4010,1821569939,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,4.6,5.3,5.5,5.1,5.1,3,15,,2019.2,CE,2018.2,1,1,0,3,2018.2
4011,1821569978,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,7.5,5.3,6.5,6.4,6.4,4,0,,2019.2,CE,2018.2,1,1,0,3,2018.2
4012,1911561618,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.3,4.5,6,4.7,6,7.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4013,1911561986,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,0,0,0,0,0,10,,2019.2,CE,,,,,,
4014,1911562290,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,8.5,7,7.8,7.8,7.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4015,1911562293,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.6,9.1,7,8.1,8.1,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4016,1911562305,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,9.4,6.5,8.1,8.1,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4017,1911562307,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,3.6,3.3,0,2.8,2.8,0,3,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4018,1911562314,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.6,9,7,8,8,0,1,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4019,1911562316,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9.7,7.6,7.5,8.4,8.4,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4020,1911562318,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,REN - Reprovado por Nota,4.3,8.5,7,6.5,6.6,4.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4021,1911562319,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.4,6.6,7,7,7,0,2,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4022,1911562321,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9.5,9.2,7.5,9,9,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4023,1911562351,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6.6,7.9,7,7.2,7.2,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4024,1911562361,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,6.4,6.3,6.5,6.4,7,7.8,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4025,1911562365,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,6.4,5,7,6,7,7.5,1,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4026,1911562368,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9.2,8.5,7.5,8.6,8.6,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4027,1911562373,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8.5,9,6.5,8.3,8.3,0,1,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4028,1911562378,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.2,8,6.5,7.4,7.4,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4029,1911562476,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.3,7.5,7.5,7.8,7.8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4030,1911562480,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9,8.9,6,8.4,8.4,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4031,1911562495,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,5.7,8.9,6.5,7.1,7.1,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4032,1911562504,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.3,7.2,8,7.8,7.8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4033,1911562509,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.2,7.3,6.5,7.1,7.1,0,2,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4034,1911562515,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,3.5,6.9,4.5,5.1,5.5,4.6,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4035,1911562517,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.5,7.6,7,7.4,7.4,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4036,1911562519,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.2,8.3,6,7,7,0,3,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4037,1911562521,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.3,7.9,4.5,5.8,5.8,3.1,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4038,1911562525,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,3.2,7.5,5,5.3,7,7.5,1,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4039,1911562527,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,15,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4040,1911562529,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,REN - Reprovado por Nota,7.1,6.3,5.5,6.5,6.5,5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4041,1911562538,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7,8.3,6,7.3,7.3,0,3,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4042,1911562548,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.8,9.2,6.5,8.5,8.5,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4043,1911562560,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,3,4.3,4,3.7,3.7,0,10,,2019.2,CE,,,,,,
4044,1911562562,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,4.7,8.5,6.5,6.6,7.1,6,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4045,1911562570,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.1,7.1,6.5,7,7,0,2,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4046,1911562582,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,REN - Reprovado por Nota,3.7,7.1,5.5,5.4,6.1,5.5,2,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4047,1911562589,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.8,7.3,5,5.8,5.8,4.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4048,1911563012,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.2,4.8,0,4,4,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4049,1911563039,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4050,1911563044,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7.6,7.8,5.5,7.3,7.3,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4051,1911563055,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,6.6,6,5.5,6.1,6.1,5.6,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4052,1911563057,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9.5,9.8,7.5,9.2,9.2,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4053,1911563059,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,6,7.7,5.5,6.6,7.4,8.1,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4054,1911563066,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,4.9,7,7.5,6.3,7.1,7,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4055,1911563091,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.2,7.3,5.5,6.5,7,7.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4056,1911563095,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,4,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4057,1911563115,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6.2,7.6,5.5,6.6,7.1,7.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4058,1911563118,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.5,9,8,8.6,8.6,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4059,1911563123,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.2,9,7,7.9,7.9,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4060,1911563168,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9,8.3,5.5,8,8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4061,1911563178,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9.2,8.4,7,8.4,8.4,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4062,1911563179,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.1,3.3,4.5,4.3,4.3,2.6,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4063,1911563180,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.9,7.8,6.5,7.6,7.6,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4064,1911563181,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.7,8,5.5,7.8,7.8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4065,1911563182,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,3,0,0,1.2,1.2,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4066,1911563195,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,6.7,7,7.5,7,7,4,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4067,1911563199,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7.2,7.8,7.5,7.5,7.5,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4068,1911563201,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.7,8.8,7,8.4,8.4,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4069,1911563213,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,6.6,7.2,5,6.5,6.5,6,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4070,1911563231,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.7,5,5.5,5.4,5.7,5.9,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4071,1911563239,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.9,7.6,6.5,7.1,7.1,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4072,1911563253,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7.2,5.3,6,6.2,7.1,7.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4073,1911563255,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.9,8.5,5,7.2,7.2,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4074,1911563256,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.4,8.7,6,7.6,7.6,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4075,1911563261,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,3.7,5.5,4,4.5,4.6,4,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4076,1911563267,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9,7.1,8,8,8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4077,1911563286,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,REN - Reprovado por Nota,6.7,6.6,6,6.5,6.5,5.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4078,1911563294,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,2.2,0,0,0.9,0.9,0,5,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4079,1911563323,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.3,8.5,6,7.1,7.1,0,1,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4080,1911563361,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.4,4.9,4.5,4.6,4.6,4,3,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4081,1911563415,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,5.7,6.9,7,6.4,7.2,7.5,7,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4082,1911563422,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.1,6.1,7,6.7,7.6,8.5,2,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4083,1911563429,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.6,3.1,3,3.7,3.7,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4084,1911563437,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.2,6.7,7.5,7.5,7.5,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4085,1911563594,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.2,6.5,4,6.3,7,8.3,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4086,1911563595,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,8,10,5.5,8.3,8.3,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4087,1911563598,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,4.6,7,6.2,7,6.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4088,1911563620,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,3.8,8.9,6.6,6.4,7.5,6.6,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4089,1911563625,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.8,7.4,7,7.1,7.1,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4090,1911563672,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.4,9.1,7.5,8.5,8.5,6.3,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4091,1911563681,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.4,6.8,6,5.7,5.7,3.9,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4092,1911563697,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,6.1,7,7.9,6.8,7,6.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4093,1911563705,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,3,0,0,1.2,1.2,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4094,1911563706,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.2,9,7,7.9,7.9,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4095,1911563715,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,5,7.4,6,6.2,6.6,6.1,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4096,1911563782,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.2,6.7,7,7,7,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4097,1911563840,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,0,0,0,0,0,12,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4098,1911563877,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,2.3,4.4,5.5,3.8,3.8,2,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4099,1911563879,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.5,9.5,7.5,8.7,8.7,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4100,1911563908,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.3,7.2,3.5,5.3,5.3,3.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4101,1911563964,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.5,5.3,5,5.3,5.6,6,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4102,1911564489,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.4,9,7,8,8,0,0,,2019.2,CE,,,,,,
4103,1911564769,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6.5,9.3,7.5,7.8,7.8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4104,1911564771,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9.7,8.5,0,7.3,7.3,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4105,1911564773,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.6,9.5,8,8.8,8.8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4106,1911564776,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.3,5.4,6,5.9,7,8.2,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4107,1911564780,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.7,5.4,7,5.4,6.4,7,2,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4108,1911564781,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.5,5.2,5.5,5,5.4,5.5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4109,1911564784,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,6.2,3.1,6.5,5,5,1,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4110,1911564787,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.3,6.6,4.5,5.3,5.3,4.3,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4111,1911564789,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.2,9.1,6.5,8.2,8.2,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4112,1911564793,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,7.1,6.6,4,6.3,6.3,5.1,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4113,1911564798,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8.7,9.6,7.5,8.8,8.8,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4114,1911564805,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,4.5,8,6.5,6.3,7,6.3,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4115,1911564807,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,9.9,5.5,8.1,8.1,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4116,1911564808,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,5.4,7.6,5.5,6.3,6.3,5,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4117,1911564809,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.9,8.9,6,7.9,7.9,0,0,,2019.2,CE,2019.1,0.1,0,0.1,2,2019.1
4118,1921567483,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,7.6,5,4,5.8,4.5,0,,2019.2,CE,2019.2,0,0,0,1,2019.2
4119,1921568263,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.4,2.1,5.5,3.7,4.3,3.5,1,,2019.2,CE,2019.2,0,0,0,1,2019.2
4120,1921568364,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.4,8.4,6,7.1,7.1,0,3,,2019.2,CE,2019.2,0,0,0,1,2019.2
4121,1811562595,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,9.3,10,5.5,8.8,8.8,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4122,1811562614,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4123,1811562615,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,8,8.9,9,8.6,8.6,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4124,1811562617,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,4.6,5.4,4.8,5,5,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4125,1811562619,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,4.2,8.6,9,6.9,6.9,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4126,1811562634,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,8.5,8.9,6.5,8.3,8.3,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4127,1811562639,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,7,7.5,8.5,7.5,7.5,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4128,1811562648,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,7.1,7,9.2,7.5,7.5,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4129,1811562649,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,9.3,10,8,9.3,9.3,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4130,1811562654,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,5.6,8.5,7.4,7.1,7.1,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4131,1811562656,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4132,1811562659,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,3.1,2.3,0.9,2.3,2.3,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
4133,1811562666,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,9.1,7.2,7.8,8.1,8.1,0,0,,2019.2,CE,2018.1,1.1,1,0.1,4,2018.1
