RA,CODTURMA,DISCIPLINA,CURSO_TURMA,CURSO_ALUNO,STATUSRES,P1/AP1,P2/AP2,TRABALHO/AP3,ESPECIAL (SUBSTITUTIVA)/MP,MF,MEDIA FINAL/AS,TFALTAS,Total Geral,PERÍODO
1911562480,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9,8.9,6,8.4,8.4,0,0,,2019.2
1911562495,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,5.7,8.9,6.5,7.1,7.1,0,0,,2019.2
1911562504,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.3,7.2,8,7.8,7.8,0,0,,2019.2
1911562509,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.2,7.3,6.5,7.1,7.1,0,2,,2019.2
1911562515,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,3.5,6.9,4.5,5.1,5.5,4.6,0,,2019.2
1911562517,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.5,7.6,7,7.4,7.4,0,0,,2019.2
1911562519,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.2,8.3,6,7,7,0,3,,2019.2
1911562521,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.3,7.9,4.5,5.8,5.8,3.1,0,,2019.2
1911562525,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,3.2,7.5,5,5.3,7,7.5,1,,2019.2
1911562527,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,15,,2019.2
1911562529,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,REN - Reprovado por Nota,7.1,6.3,5.5,6.5,6.5,5,0,,2019.2
1911562538,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7,8.3,6,7.3,7.3,0,3,,2019.2
1911562548,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.8,9.2,6.5,8.5,8.5,0,0,,2019.2
1911562560,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,3,4.3,4,3.7,3.7,0,10,,2019.2
1911562562,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,4.7,8.5,6.5,6.6,7.1,6,0,,2019.2
1911562570,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.1,7.1,6.5,7,7,0,2,,2019.2
1911562582,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,REN - Reprovado por Nota,3.7,7.1,5.5,5.4,6.1,5.5,2,,2019.2
1911562589,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.8,7.3,5,5.8,5.8,4.5,0,,2019.2
1911563012,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.2,4.8,0,4,4,0,0,,2019.2
1911563039,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.2
1911563044,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7.6,7.8,5.5,7.3,7.3,0,0,,2019.2
1911563055,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,6.6,6,5.5,6.1,6.1,5.6,0,,2019.2
1911563057,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9.5,9.8,7.5,9.2,9.2,0,0,,2019.2
1911563059,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,6,7.7,5.5,6.6,7.4,8.1,0,,2019.2
1911563066,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,4.9,7,7.5,6.3,7.1,7,0,,2019.2
1911563091,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.2,7.3,5.5,6.5,7,7.5,0,,2019.2
1911563095,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,4,,2019.2
1911563115,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6.2,7.6,5.5,6.6,7.1,7.5,0,,2019.2
1911563118,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.5,9,8,8.6,8.6,0,0,,2019.2
1911563123,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.2,9,7,7.9,7.9,0,0,,2019.2
1911563168,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9,8.3,5.5,8,8,0,0,,2019.2
1911563178,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9.2,8.4,7,8.4,8.4,0,0,,2019.2
1911563179,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.1,3.3,4.5,4.3,4.3,2.6,0,,2019.2
1911563180,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.9,7.8,6.5,7.6,7.6,0,0,,2019.2
1911563181,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.7,8,5.5,7.8,7.8,0,0,,2019.2
1911563182,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,3,0,0,1.2,1.2,0,0,,2019.2
1911563195,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,6.7,7,7.5,7,7,4,0,,2019.2
1911563199,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7.2,7.8,7.5,7.5,7.5,0,0,,2019.2
1911563201,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.7,8.8,7,8.4,8.4,0,0,,2019.2
1911563213,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,6.6,7.2,5,6.5,6.5,6,0,,2019.2
1911563231,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.7,5,5.5,5.4,5.7,5.9,0,,2019.2
1911563239,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.9,7.6,6.5,7.1,7.1,0,0,,2019.2
1911563253,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,7.2,5.3,6,6.2,7.1,7.5,0,,2019.2
1911563255,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.9,8.5,5,7.2,7.2,0,0,,2019.2
1911563256,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.4,8.7,6,7.6,7.6,0,0,,2019.2
1911563261,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,3.7,5.5,4,4.5,4.6,4,0,,2019.2
1911563267,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,9,7.1,8,8,8,0,0,,2019.2
1911563286,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,REN - Reprovado por Nota,6.7,6.6,6,6.5,6.5,5.5,0,,2019.2
1911563294,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,2.2,0,0,0.9,0.9,0,5,,2019.2
1911563323,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.3,8.5,6,7.1,7.1,0,1,,2019.2
1911563361,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.4,4.9,4.5,4.6,4.6,4,3,,2019.2
1911563415,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,5.7,6.9,7,6.4,7.2,7.5,7,,2019.2
1911563422,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.1,6.1,7,6.7,7.6,8.5,2,,2019.2
1911563429,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.6,3.1,3,3.7,3.7,0,0,,2019.2
1911563437,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.2,6.7,7.5,7.5,7.5,0,0,,2019.2
1911563594,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.2,6.5,4,6.3,7,8.3,0,,2019.2
1911563595,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,8,10,5.5,8.3,8.3,0,0,,2019.2
1911563598,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,4.6,7,6.2,7,6.5,0,,2019.2
1911563620,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,3.8,8.9,6.6,6.4,7.5,6.6,0,,2019.2
1911563625,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.8,7.4,7,7.1,7.1,0,0,,2019.2
1911563672,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.4,9.1,7.5,8.5,8.5,6.3,0,,2019.2
1911563681,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.4,6.8,6,5.7,5.7,3.9,0,,2019.2
1911563697,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,6.1,7,7.9,6.8,7,6.5,0,,2019.2
1911563705,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,3,0,0,1.2,1.2,0,0,,2019.2
1911563706,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,7.2,9,7,7.9,7.9,0,0,,2019.2
1911563715,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,5,7.4,6,6.2,6.6,6.1,0,,2019.2
1911563782,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.2,6.7,7,7,7,0,0,,2019.2
1911563840,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,0,0,0,0,0,12,,2019.2
1911563877,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,2.3,4.4,5.5,3.8,3.8,2,0,,2019.2
1911563879,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.5,9.5,7.5,8.7,8.7,0,0,,2019.2
1911563908,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.3,7.2,3.5,5.3,5.3,3.5,0,,2019.2
1911563964,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,5.5,5.3,5,5.3,5.6,6,0,,2019.2
1911564489,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.4,9,7,8,8,0,0,,2019.2
1911564769,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,6.5,9.3,7.5,7.8,7.8,0,0,,2019.2
1911564771,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,9.7,8.5,0,7.3,7.3,0,0,,2019.2
1911564773,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Administração,APM - Aprovado por média,8.6,9.5,8,8.8,8.8,0,0,,2019.2
1911564776,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.3,5.4,6,5.9,7,8.2,0,,2019.2
1911564780,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.7,5.4,7,5.4,6.4,7,2,,2019.2
1911564781,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.5,5.2,5.5,5,5.4,5.5,0,,2019.2
1911564784,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,6.2,3.1,6.5,5,5,1,0,,2019.2
1911564787,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.3,6.6,4.5,5.3,5.3,4.3,0,,2019.2
1911564789,02 1MECC-MT2,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,8.2,9.1,6.5,8.2,8.2,0,0,,2019.2
1911564793,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,7.1,6.6,4,6.3,6.3,5.1,0,,2019.2
1911564798,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,8.7,9.6,7.5,8.8,8.8,0,0,,2019.2
1911564805,02 1MECC-TD2,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,4.5,8,6.5,6.3,7,6.3,0,,2019.2
1911564807,02 1MECC-TD1,Mercados e Concorrência,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,7.5,9.9,5.5,8.1,8.1,0,0,,2019.2
1911564808,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,5.4,7.6,5.5,6.3,6.3,5,0,,2019.2
1911564809,02 1MECC-MT2,Mercados e Concorrência,Administração,Ciências Econômicas,APM - Aprovado por média,7.9,8.9,6,7.9,7.9,0,0,,2019.2
1921567483,02 1MECC-MT1,Mercados e Concorrência,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,7.6,5,4,5.8,4.5,0,,2019.2
1921568263,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,REN - Reprovado por Nota,4.4,2.1,5.5,3.7,4.3,3.5,1,,2019.2
1921568364,02 1MECC-MT1,Mercados e Concorrência,Administração,Administração,APM - Aprovado por média,6.4,8.4,6,7.1,7.1,0,3,,2019.2
1811562595,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,9.3,10,5.5,8.8,8.8,0,0,,2019.2
1811562614,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.2
1811562615,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,8,8.9,9,8.6,8.6,0,0,,2019.2
1811562617,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,4.6,5.4,4.8,5,5,0,0,,2019.2
1811562619,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,4.2,8.6,9,6.9,6.9,0,0,,2019.2
1811562634,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,8.5,8.9,6.5,8.3,8.3,0,0,,2019.2
1811562639,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,7,7.5,8.5,7.5,7.5,0,0,,2019.2
1811562648,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,7.1,7,9.2,7.5,7.5,0,0,,2019.2
1811562649,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,9.3,10,8,9.3,9.3,0,0,,2019.2
1811562654,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,5.6,8.5,7.4,7.1,7.1,0,0,,2019.2
1811562656,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,0,0,0,0,0,0,0,,2019.2
1811562659,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,3.1,2.3,0.9,2.3,2.3,0,0,,2019.2
1811562666,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,9.1,7.2,7.8,8.1,8.1,0,0,,2019.2
1811562669,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,4.7,9.3,7.8,7.2,7.2,0,0,,2019.2
1811562674,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,1.8,0.3,0,0.8,0.8,0,0,,2019.2
1811562676,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,4.5,5.5,6.6,5.3,5.3,0,0,,2019.2
1811562689,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,9.8,5.6,6.2,7.4,7.4,0,0,,2019.2
1811562761,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,7,7.4,6.5,7.1,7.1,0,0,,2019.2
1811562764,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,6.3,8.9,6.5,7.4,7.4,0,0,,2019.2
1811562775,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,7,7.8,6.5,7.2,7.2,0,0,,2019.2
1811562776,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,8.1,9.4,6.9,8.4,8.4,0,0,,2019.2
1811562779,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,4,4,5.9,4.4,4.4,0,0,,2019.2
1811562782,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,8.5,5.5,7.5,7.1,7.1,0,0,,2019.2
1811562783,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,7.2,9.8,6.2,8,8,0,0,,2019.2
1811562784,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,8,5.8,8.2,7.2,7.2,0,0,,2019.2
1811562791,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,9.3,10,8,9.3,9.3,0,0,,2019.2
1811563332,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,7.8,8.1,7,7.8,7.8,0,0,,2019.2
1811563804,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,8.5,4.5,9.5,7.1,7.1,0,0,,2019.2
1811564011,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,7.9,7.8,6.5,7.6,7.6,0,0,,2019.2
1811564015,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,5.4,8.3,5.9,6.7,6.7,0,0,,2019.2
1811564021,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,8.5,8.9,6.5,8.3,8.3,0,0,,2019.2
1821568468,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,5.1,5.2,5.9,5.3,5.3,0,0,,2019.2
1821568501,03 1MECF-MT1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,7,10,6.5,8.1,8.1,0,0,,2019.2
1821568508,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,2.7,3.1,2.2,2.8,2.8,0,0,,2019.2
1821568628,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,1.1,1.3,3.4,1.6,1.6,0,0,,2019.2
1821568638,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,6.8,6.6,6.9,6.7,6.7,0,0,,2019.2
1821568662,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,2.3,4.3,5,3.6,3.6,0,0,,2019.2
1821568666,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,8.1,5.1,5.1,6.3,6.3,0,0,,2019.2
1821568669,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,5.8,6.7,5.5,6.1,6.1,0,0,,2019.2
1821568742,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,2.3,5,2.5,3.4,3.4,0,0,,2019.2
1821568786,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,6.8,8.6,6.8,7.5,7.5,0,0,,2019.2
1821568832,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,9.3,10,7,9.1,9.1,0,0,,2019.2
1821568842,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,5.1,6,5.6,5.6,5.6,0,0,,2019.2
1821569016,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,APM - Aprovado por média,7.6,9.2,7.3,8.2,8.2,0,0,,2019.2
1821569023,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,6.2,6.9,5.9,6.4,6.4,0,0,,2019.2
1821569939,03 1MECF-TD1,Mercados Financeiros,Administração,Ciências Econômicas,REN - Reprovado por Nota,6.8,5.2,8,6.4,6.4,0,0,,2019.2
1821569978,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,REN - Reprovado por Nota,1.6,3,2.3,2.3,2.3,0,0,,2019.2
1911561960,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,8,6,8.5,7.3,7.3,0,0,,2019.2
1921568191,03 1MECF-MT1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,8,10,7,8.6,8.6,0,0,,2019.2
1921569308,03 1MECF-TD1,Mercados Financeiros,Administração,Administração,APM - Aprovado por média,9.8,7.5,6.6,8.2,8.2,0,0,,2019.2
1821560004,01 1MICR-MT2,Microeconomia,Ciências Econômicas,Ciências Econômicas,REF - Reprovado por Falta,0,2.7,0,1.1,1.1,0,24,,2019.2
1821568499,01 1MICR-MT2,Microeconomia,Ciências Econômicas,Administração,REF - Reprovado por Falta,5.9,0,8,4,4,0,22,,2019.2
1821568662,01 1MICR-MT2,Microeconomia,Ciências Econômicas,Ciências Econômicas,APM - Aprovado por média,4.4,8.1,5,6,7.3,7.7,2,,2019.2
1821569238,01 1MICR-MT1,Microeconomia,Administração,Ciências Econômicas,REF - Reprovado por Falta,5.3,0,0,2.1,2.1,0,21,,2019.2
1911562513,01 1MICR-MT2,Microeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,7.8,8.4,6.5,7.8,7.8,0,12,,2019.2
1911562515,01 1MICR-MT2,Microeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,5.1,9.5,7,7.2,7.2,0,17,,2019.2
1911562533,01 1MICR-MT1,Microeconomia,Administração,Administração,APM - Aprovado por média,3,7.3,5.5,5.2,7,7.4,11,,2019.2
1911562586,01 1MICR-MT2,Microeconomia,Ciências Econômicas,Administração,APM - Aprovado por média,5.8,6.8,8,6.6,7.1,6.9,7,,2019.2
1911563121,01 1MICR-MT1,Microeconomia,Administração,Administração,APM - Aprovado por média,3.6,6.8,6.5,5.5,7,7.5,15,,2019.2
1911563183,01 1MICR-MT1,Microeconomia,Administração,Administração,REF - Reprovado por Falta,3.7,5.6,8,5.3,6.4,6.4,20,,2019.2
